,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Clusters
5731,C15891,585.537233,1.0,178.0,0.0,178.0,723.138529,0.333333,0.0,0.333333,0.083333,3,4,4494.449450364621,1198.443149,864.2065423050828,0.083333,12,3
5732,C15892,124.506347,1.0,1194.54,1194.54,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,4494.449450364621,961.895302,864.2065423050828,1.0,12,2
5733,C15893,7834.073316,1.0,239.58,0.0,239.58,5160.785017,0.083333,0.0,0.083333,0.333333,5,2,4494.449450364621,8848.955996,864.2065423050828,0.0,12,3
5734,C15894,1079.097023,1.0,247.44,0.0,247.44,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,503.445403,864.2065423050828,0.0,12,2
5735,C15895,1761.69297,1.0,0.0,0.0,0.0,950.448895,0.0,0.0,0.0,0.25,7,0,4494.449450364621,414.860394,864.2065423050828,0.0,12,3
5736,C15896,1874.572121,1.0,0.0,0.0,0.0,1359.837109,0.0,0.0,0.0,0.916667,17,0,4494.449450364621,329.797397,864.2065423050828,0.0,12,3
5737,C15897,10243.14763,1.0,0.0,0.0,66.95,4501.06755,0.0,0.0,0.083333,0.25,5,0,4494.449450364621,1882.490974,864.2065423050828,0.0,12,3
5738,C15898,812.317275,1.0,404.91,0.0,404.91,0.0,0.75,0.0,0.75,0.0,0,18,4494.449450364621,573.841447,864.2065423050828,0.0,12,2
5739,C15899,511.825603,0.909091,362.48,0.0,362.48,0.0,0.416667,0.0,0.416667,0.0,0,10,4494.449450364621,2400.443969,864.2065423050828,0.0,12,2
5740,C15900,1427.42297,1.0,61.0,0.0,61.0,4327.398235,0.166667,0.0,0.083333,0.583333,14,2,4494.449450364621,5907.105978,864.2065423050828,0.166667,12,3
5741,C15901,4932.396527,1.0,0.0,0.0,0.0,245.596578,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,5403.894447,864.2065423050828,0.0,12,3
5742,C15902,275.470825,1.0,2967.42,1903.72,1063.7,0.0,0.916667,0.666667,0.916667,0.0,0,40,4494.449450364621,2569.455026,864.2065423050828,0.333333,12,2
5743,C15903,55.539236,0.909091,201.27,201.27,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,467.319744,864.2065423050828,0.111111,12,1
5744,C15904,403.816601,0.9,3431.0,0.0,3431.0,0.0,0.9,0.0,0.8,0.0,0,15,4494.449450364621,2370.440541,864.2065423050828,0.7,10,2
5745,C15905,1799.320009,1.0,0.0,0.0,0.0,872.408101,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,298.163408,864.2065423050828,0.0,12,3
5746,C15906,1821.024103,1.0,0.0,0.0,0.0,323.218285,0.0,0.0,0.0,0.166667,4,0,4494.449450364621,954.718474,864.2065423050828,0.0,12,3
5747,C15907,0.892901,0.363636,492.0,0.0,492.0,0.0,1.0,0.0,1.0,0.0,0,24,4494.449450364621,450.655804,864.2065423050828,0.0,12,1
5748,C15908,1267.621753,1.0,107.05,64.55,42.5,0.0,0.416667,0.25,0.083333,0.0,0,5,4494.449450364621,505.790714,864.2065423050828,0.0,12,2
5749,C15909,1201.204437,1.0,117.89,117.89,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,4494.449450364621,283.696314,864.2065423050828,0.0,12,1
5750,C15910,1343.200147,1.0,848.53,0.0,848.53,0.0,0.666667,0.0,0.666667,0.0,0,14,4494.449450364621,817.669027,864.2065423050828,0.0,12,2
5751,C15912,626.359675,1.0,2102.13,1091.37,1010.76,1578.03608,1.0,0.833333,0.916667,0.5,23,45,4494.449450364621,3537.414389,864.2065423050828,0.272727,12,0
5752,C15913,644.987222,0.714286,0.0,0.0,0.0,1059.025424,0.0,0.0,0.0,0.142857,3,0,4494.449450364621,148.120171,864.2065423050828,0.0,7,3
5753,C15914,1474.532261,1.0,106.0,106.0,0.0,36.308611,0.083333,0.083333,0.0,0.083333,2,2,4494.449450364621,349.349174,864.2065423050828,0.0,12,3
5754,C15915,6241.937842,1.0,0.0,0.0,0.0,11071.93364,0.0,0.0,0.0,0.333333,4,0,4494.449450364621,12181.03139,864.2065423050828,0.090909,12,3
5755,C15916,11.566281,1.0,148.56,0.0,148.56,0.0,1.0,0.0,0.916667,0.0,0,12,4494.449450364621,128.994977,864.2065423050828,0.090909,12,2
5756,C15917,741.05358,1.0,0.0,0.0,0.0,37.527333,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,1267.067064,864.2065423050828,0.0,12,3
5757,C15918,48.660932,1.0,651.08,100.0,551.08,0.0,1.0,0.083333,1.0,0.0,0,17,4494.449450364621,706.145992,864.2065423050828,0.916667,12,2
5758,C15919,1139.691004,1.0,117.0,117.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,492.089429,864.2065423050828,0.0,12,1
5759,C15920,1207.465786,1.0,125.0,25.0,100.0,0.0,0.333333,0.083333,0.166667,0.0,0,4,4494.449450364621,1872.705924,864.2065423050828,0.090909,12,2
5760,C15921,3160.087236,1.0,0.0,0.0,0.0,757.003109,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,744.90895,864.2065423050828,0.0,12,3
5761,C15922,1184.723988,0.636364,373.44,373.44,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,6674.591055,864.2065423050828,0.0,12,1
5762,C15923,561.346036,1.0,4430.12,2992.49,1437.63,80.614627,1.0,1.0,0.75,0.083333,1,68,4494.449450364621,3750.631255,864.2065423050828,0.083333,12,2
5763,C15924,0.0,0.0,1021.56,0.0,1021.56,0.0,1.0,0.0,1.0,0.0,0,36,4494.449450364621,0.0,864.2065423050828,0.0,12,1
5764,C15925,3200.184366,1.0,0.0,0.0,0.0,2139.707578,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,780.190463,864.2065423050828,0.0,12,3
5765,C15926,408.724408,1.0,89.39,89.39,0.0,108.912198,0.083333,0.083333,0.0,0.083333,1,1,4494.449450364621,166.426897,864.2065423050828,0.0,12,3
5766,C15927,18.98265,0.272727,327.37,0.0,327.37,0.0,0.333333,0.0,0.333333,0.0,0,11,4494.449450364621,1430.996352,864.2065423050828,1.0,12,1
5767,C15928,986.828539,1.0,417.25,394.76,22.49,778.725777,0.333333,0.333333,0.083333,0.083333,1,7,4494.449450364621,1706.126097,864.2065423050828,0.0,12,0
5768,C15929,3144.690403,1.0,865.94,865.94,0.0,0.0,0.25,0.25,0.0,0.0,0,4,4494.449450364621,1018.210531,864.2065423050828,0.0,12,1
5769,C15930,202.08047,1.0,190.96,0.0,190.96,0.0,0.25,0.0,0.25,0.0,0,3,4494.449450364621,156.408373,864.2065423050828,0.083333,12,1
5770,C15931,371.896615,1.0,332.0,0.0,332.0,850.393519,1.0,0.0,1.0,0.2,5,10,4494.449450364621,1756.127984,864.2065423050828,0.111111,10,0
5771,C15932,4450.957226,1.0,8445.96,1987.85,6458.11,0.0,1.0,0.75,1.0,0.0,0,224,4494.449450364621,4792.662317,864.2065423050828,0.0,12,2
5772,C15933,2754.041187,1.0,132.0,41.0,91.0,2959.646926,0.25,0.083333,0.083333,0.583333,30,3,4494.449450364621,635.462392,864.2065423050828,0.0,12,0
5773,C15934,17.245539,0.636364,19.5,0.0,19.5,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,95.789433,864.2065423050828,0.0,12,1
5774,C15935,4940.113918,1.0,814.66,814.66,0.0,908.434086,0.583333,0.583333,0.0,0.083333,1,8,4494.449450364621,1904.849069,864.2065423050828,0.0,12,0
5775,C15936,1826.387864,1.0,0.0,0.0,0.0,89.176017,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,367.804353,864.2065423050828,0.0,12,3
5776,C15937,793.213204,1.0,1011.16,488.99,522.17,0.0,0.833333,0.333333,0.5,0.0,0,19,4494.449450364621,842.847535,864.2065423050828,0.0,12,2
5777,C15938,983.363407,1.0,275.06,0.0,275.06,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,587.715737,864.2065423050828,0.0,12,2
5778,C15939,473.807764,0.818182,546.94,0.0,546.94,0.0,1.0,0.0,1.0,0.0,0,19,4494.449450364621,1612.129418,864.2065423050828,0.0,12,2
5779,C15940,4060.33426,1.0,1007.27,1007.27,0.0,2779.207967,0.833333,0.833333,0.0,0.75,23,23,4494.449450364621,1348.99396,864.2065423050828,0.0,12,0
5780,C15941,3007.035526,1.0,209.02,209.02,0.0,2484.069695,0.25,0.25,0.0,0.75,24,4,4494.449450364621,1285.267277,864.2065423050828,0.0,12,0
5781,C15943,51.640761,1.0,453.24,0.0,453.24,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,507.364658,864.2065423050828,0.363636,12,2
5782,C15944,1.864427,0.090909,0.0,0.0,0.0,93.468447,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,0.0,864.2065423050828,0.0,12,1
5783,C15945,57.657781,0.818182,587.25,0.0,587.25,0.0,0.75,0.0,0.75,0.0,0,9,4494.449450364621,779.274805,864.2065423050828,0.857143,12,2
5784,C15946,1876.872139,1.0,0.0,0.0,0.0,741.088191,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,940.91574,864.2065423050828,0.0,12,3
5785,C15947,1496.172117,1.0,0.0,0.0,0.0,1357.679075,0.0,0.0,0.0,0.25,4,0,4494.449450364621,368.342402,864.2065423050828,0.0,12,3
5786,C15948,3120.25648,1.0,339.96,0.0,339.96,3585.834892,1.0,0.0,1.0,0.25,3,12,4494.449450364621,861.174315,864.2065423050828,0.0,12,0
5787,C15949,0.0,0.0,102.72,0.0,102.72,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,0.0,864.2065423050828,0.0,12,1
5788,C15950,4646.574386,1.0,773.22,760.16,13.06,0.0,0.833333,0.833333,0.083333,0.0,0,16,4494.449450364621,1379.043262,864.2065423050828,0.0,12,2
5789,C15951,6223.173969,1.0,0.0,0.0,0.0,3607.876623,0.0,0.0,0.0,0.25,5,0,4494.449450364621,1373.795303,864.2065423050828,0.0,12,3
5790,C15952,269.816561,0.636364,1965.95,1965.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,4494.449450364621,0.0,864.2065423050828,0.0,12,1
5791,C15953,1851.622011,1.0,200.0,200.0,0.0,152.692363,0.083333,0.083333,0.0,0.083333,1,1,4494.449450364621,712.34021,864.2065423050828,0.0,12,3
5792,C15954,10.334498,0.272727,62.36,62.36,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,232.96458,864.2065423050828,0.0,12,1
5793,C15955,434.729411,0.545455,1486.5,594.6,891.9,392.060381,0.333333,0.083333,0.25,0.083333,3,4,4494.449450364621,7228.69205,864.2065423050828,0.0,12,0
5794,C15956,5938.788939,1.0,3394.94,1705.78,1689.16,0.0,1.0,0.833333,0.916667,0.0,0,59,4494.449450364621,1367.537734,864.2065423050828,0.0,12,2
5795,C15957,766.491179,1.0,799.92,0.0,799.92,0.0,1.0,0.0,1.0,0.0,0,24,4494.449450364621,1351.417476,864.2065423050828,0.0,12,2
5796,C15958,4735.107991,1.0,0.0,0.0,0.0,2934.049373,0.0,0.0,0.0,0.333333,10,0,4494.449450364621,1141.819186,864.2065423050828,0.0,12,3
5797,C15959,1530.29332,0.8,256.69,256.69,0.0,3271.076793,0.1,0.1,0.0,0.4,4,3,4494.449450364621,441.551162,864.2065423050828,0.0,10,3
5798,C15960,261.946133,0.909091,1215.64,145.0,1070.64,0.0,0.5,0.166667,0.416667,0.0,0,15,4494.449450364621,573.280563,864.2065423050828,0.0,12,2
5799,C15961,0.288293,0.090909,0.0,0.0,0.0,606.18161,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,3630.305137,864.2065423050828,0.0,12,1
5800,C15962,1922.172543,1.0,0.0,0.0,0.0,1810.839188,0.0,0.0,0.0,0.166667,5,0,4494.449450364621,481.087934,864.2065423050828,0.0,12,3
5801,C15963,1101.328772,0.727273,0.0,0.0,0.0,3061.014837,0.0,0.0,0.0,0.333333,12,0,4494.449450364621,649.339928,864.2065423050828,0.0,12,3
5802,C15965,1459.534846,1.0,0.0,0.0,0.0,1275.554446,0.0,0.0,0.0,0.25,6,0,4494.449450364621,827.318305,864.2065423050828,0.0,12,3
5803,C15966,2882.431664,1.0,0.0,0.0,0.0,130.714887,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,608.839527,864.2065423050828,0.0,12,3
5804,C15967,396.890847,1.0,3943.97,3159.53,784.44,0.0,1.0,1.0,1.0,0.0,0,43,4494.449450364621,3578.14443,864.2065423050828,0.583333,12,2
5805,C15968,866.363389,1.0,4127.83,0.0,4127.83,0.0,0.75,0.0,0.75,0.0,0,15,4494.449450364621,4774.49325,864.2065423050828,0.166667,12,2
5806,C15969,434.932876,1.0,933.8,0.0,933.8,0.0,1.0,0.0,1.0,0.0,0,39,4494.449450364621,253.085801,864.2065423050828,0.083333,12,2
5807,C15970,3830.916541,1.0,4065.66,1681.51,2384.15,2411.584248,1.0,0.333333,1.0,0.333333,5,36,4494.449450364621,3811.271434,864.2065423050828,0.0,12,0
5808,C15971,36.412211,0.545455,343.56,0.0,343.56,0.0,0.454545,0.0,0.363636,0.0,0,7,4494.449450364621,349.484812,864.2065423050828,0.0,11,1
5809,C15972,69.722927,0.818182,947.72,0.0,947.72,0.0,0.75,0.0,0.666667,0.0,0,12,4494.449450364621,769.133717,864.2065423050828,0.666667,12,2
5810,C15973,45.160837,0.727273,0.0,0.0,0.0,79.46115,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,486.597254,864.2065423050828,0.0,12,3
5811,C15974,1295.733461,1.0,705.84,620.0,85.84,0.0,0.416667,0.083333,0.416667,0.0,0,8,4494.449450364621,417.88231,864.2065423050828,0.0,12,2
5812,C15975,2421.144942,1.0,2685.48,945.1,1740.38,92.6579,1.0,0.5,0.916667,0.166667,3,42,4494.449450364621,2010.800224,864.2065423050828,0.0,12,0
5813,C15976,212.306148,0.181818,0.7,0.7,0.0,1922.5936,0.083333,0.083333,0.0,0.166667,3,1,4494.449450364621,0.0,864.2065423050828,0.0,12,1
5814,C15977,2716.981814,1.0,0.0,0.0,0.0,1486.243293,0.0,0.0,0.0,0.416667,5,0,4494.449450364621,648.230914,864.2065423050828,0.0,12,3
5815,C15978,2837.833628,1.0,5541.87,1630.6,3911.27,855.232779,1.0,0.333333,1.0,0.166667,2,49,4494.449450364621,3909.7339,864.2065423050828,0.0,12,0
5816,C15979,7.310526,0.727273,70.0,0.0,70.0,0.0,0.666667,0.0,0.583333,0.0,0,8,4494.449450364621,98.099008,864.2065423050828,0.454545,12,1
5817,C15980,4322.806448,1.0,220.5,0.0,220.5,3767.104707,0.416667,0.0,0.416667,0.916667,25,11,4494.449450364621,1170.484558,864.2065423050828,0.0,12,0
5818,C15981,1105.969915,1.0,0.0,0.0,0.0,291.608512,0.0,0.0,0.0,0.416667,7,0,4494.449450364621,366.079307,864.2065423050828,0.0,12,3
5819,C15982,994.231031,1.0,487.6,0.0,487.6,38.690552,0.75,0.0,0.75,0.083333,1,9,4494.449450364621,755.610568,864.2065423050828,0.0,12,2
5820,C15983,11.896546,0.363636,86.0,86.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,488.720214,864.2065423050828,1.0,12,1
5821,C15984,1114.38403,1.0,1956.43,1423.8,532.63,521.664369,0.583333,0.083333,0.5,0.083333,3,18,4494.449450364621,836.108453,864.2065423050828,0.0,12,0
5822,C15985,860.268175,1.0,0.0,0.0,0.0,1974.202963,0.0,0.0,0.0,0.333333,5,0,4494.449450364621,749.789889,864.2065423050828,0.0,12,3
5823,C15986,4389.759633,1.0,473.74,473.74,0.0,2462.100789,0.166667,0.166667,0.0,0.25,17,7,4494.449450364621,999.619739,864.2065423050828,0.0,12,0
5824,C15987,4672.628863,1.0,483.02,99.0,384.02,1168.493188,1.0,0.083333,1.0,0.166667,2,25,4494.449450364621,1476.028461,864.2065423050828,0.0,12,0
5825,C15988,1649.174527,1.0,0.0,0.0,0.0,364.489187,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,1334.151756,864.2065423050828,0.0,12,3
5826,C15989,179.765708,1.0,1628.62,1233.9,394.72,0.0,1.0,1.0,0.75,0.0,0,36,4494.449450364621,1642.917096,864.2065423050828,0.583333,12,2
5827,C15990,406.707189,1.0,0.0,0.0,0.0,211.485981,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,602.755235,864.2065423050828,0.0,12,3
5828,C15991,323.801713,0.333333,0.0,0.0,0.0,1430.485333,0.0,0.0,0.0,0.166667,1,0,4494.449450364621,0.0,864.2065423050828,0.0,6,1
5829,C15992,170.49564,0.636364,2581.01,2082.67,498.34,0.0,0.333333,0.25,0.166667,0.0,0,10,4494.449450364621,1088.390376,864.2065423050828,0.0,12,2
5830,C15993,8038.893195,1.0,0.0,0.0,0.0,197.915586,0.0,0.0,0.0,0.166667,8,0,4494.449450364621,3569.182969,864.2065423050828,0.0,12,3
5831,C15994,649.896506,1.0,4919.76,4353.06,566.7,191.376535,0.916667,0.666667,0.833333,0.166667,3,48,4494.449450364621,4854.34051,864.2065423050828,0.166667,12,0
5832,C15995,4081.115283,1.0,1133.98,298.59,835.39,495.425832,1.0,0.416667,1.0,0.333333,8,42,4494.449450364621,1532.358832,864.2065423050828,0.0,12,0
5833,C15996,2551.808695,1.0,179.9,179.9,0.0,196.095144,0.25,0.25,0.0,0.166667,3,7,4494.449450364621,586.174437,864.2065423050828,0.0,12,3
5834,C15997,4.652161,0.727273,398.64,0.0,398.64,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,445.721684,864.2065423050828,0.1,12,2
5835,C15998,2569.237357,1.0,0.0,0.0,0.0,498.667849,0.0,0.0,0.0,0.25,14,0,4494.449450364621,188.855192,864.2065423050828,0.0,12,3
5836,C15999,338.310239,1.0,2855.04,2488.95,366.09,0.0,0.75,0.25,0.583333,0.0,0,15,4494.449450364621,2801.205072,864.2065423050828,0.375,12,2
5837,C16000,1541.047251,1.0,100.0,0.0,100.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4494.449450364621,325.179537,864.2065423050828,0.0,12,1
5838,C16001,2886.330537,1.0,0.0,0.0,0.0,275.617952,0.0,0.0,0.0,0.416667,6,0,4494.449450364621,3628.742239,864.2065423050828,0.083333,12,3
5839,C16002,2659.823914,1.0,3384.83,812.11,2572.72,0.0,1.0,0.333333,1.0,0.0,0,82,4494.449450364621,2798.135325,864.2065423050828,0.0,12,2
5840,C16003,428.532479,1.0,0.0,0.0,0.0,2039.234459,0.0,0.0,0.0,0.833333,44,0,4494.449450364621,1446.932048,864.2065423050828,0.0,12,3
5841,C16004,579.57472,0.909091,1337.5,0.0,1337.5,1059.31576,0.583333,0.0,0.583333,0.166667,6,11,4494.449450364621,2772.615528,864.2065423050828,0.1,12,0
5842,C16005,7969.504857,1.0,0.0,0.0,0.0,4714.040663,0.0,0.0,0.0,0.5,16,0,4494.449450364621,2184.446847,864.2065423050828,0.0,12,3
5843,C16007,350.306089,0.333333,0.0,0.0,0.0,1438.822819,0.0,0.0,0.0,0.333333,7,0,4494.449450364621,57.290411,864.2065423050828,0.0,6,3
5844,C16008,1150.307564,1.0,1189.04,0.0,1189.04,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,3016.935137,864.2065423050828,0.0,12,2
5845,C16009,1613.502125,1.0,65.6,0.0,112.6,0.0,0.4,0.0,0.3,0.0,0,5,4494.449450364621,390.916581,864.2065423050828,0.0,10,1
5846,C16010,1906.67771,1.0,486.27,580.2,0.0,0.0,0.416667,0.25,0.0,0.0,0,14,4494.449450364621,712.776539,864.2065423050828,0.0,12,2
5847,C16011,399.988157,1.0,5277.77,4004.96,1272.81,0.0,1.0,1.0,0.916667,0.0,0,57,4494.449450364621,4353.346961,864.2065423050828,1.0,12,2
5848,C16012,1196.183155,0.909091,166.8,166.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,1910.836556,864.2065423050828,0.0,12,1
5849,C16013,89.165814,0.833333,724.0,0.0,724.0,0.0,0.833333,0.0,0.833333,0.0,0,6,4494.449450364621,521.867766,864.2065423050828,0.0,6,2
5850,C16014,4707.223656,1.0,896.46,600.01,296.45,5740.678318,0.416667,0.083333,0.333333,0.416667,7,13,4494.449450364621,7332.868891,864.2065423050828,0.0,12,0
5851,C16015,1111.811966,1.0,0.0,0.0,0.0,2028.487118,0.0,0.0,0.0,0.583333,7,0,4494.449450364621,1264.471544,864.2065423050828,0.0,12,3
5852,C16016,517.574276,1.0,4235.28,465.58,3769.7,0.0,0.916667,0.333333,0.833333,0.0,0,33,4494.449450364621,3770.525556,864.2065423050828,0.777778,12,2
5853,C16017,1783.266003,1.0,129.05,129.05,0.0,1412.345077,0.083333,0.083333,0.0,0.25,4,1,4494.449450364621,581.851472,864.2065423050828,0.0,12,3
5854,C16018,5429.372649,1.0,493.1,0.0,493.1,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,1415.589572,864.2065423050828,0.0,12,2
5855,C16019,92.007959,1.0,1265.58,0.0,1265.58,0.0,1.0,0.0,1.0,0.0,0,26,4494.449450364621,1341.967777,864.2065423050828,1.0,12,2
5856,C16020,5172.929286,1.0,3030.33,715.29,2315.04,5573.357964,1.0,0.5,1.0,0.583333,21,22,4494.449450364621,10141.66717,864.2065423050828,0.0,12,0
5857,C16021,33.04593,1.0,204.24,0.0,204.24,0.0,1.0,0.0,0.833333,0.0,0,6,4494.449450364621,163.744562,864.2065423050828,1.0,6,2
5858,C16022,645.515371,1.0,756.0,756.0,0.0,0.0,1.0,1.0,0.0,0.0,0,12,4494.449450364621,1305.933063,864.2065423050828,0.0,12,2
5859,C16023,23.249635,0.545455,307.4,0.0,307.4,0.0,0.333333,0.0,0.25,0.0,0,4,4494.449450364621,784.765421,864.2065423050828,0.4,12,1
5860,C16024,3967.453587,1.0,10148.7,3162.94,6985.76,0.0,1.0,0.666667,0.916667,0.0,0,157,4494.449450364621,6722.566161,864.2065423050828,0.0,12,2
5861,C16025,177.696201,1.0,2799.53,929.67,1869.86,0.0,1.0,0.416667,1.0,0.0,0,59,4494.449450364621,2687.141741,864.2065423050828,0.166667,12,2
5862,C16026,204.61438,0.818182,1410.6,411.6,999.0,0.0,0.583333,0.416667,0.166667,0.0,0,8,4494.449450364621,1933.515816,864.2065423050828,0.2,12,2
5863,C16028,312.928384,1.0,0.0,0.0,0.0,1800.188812,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,28.380195,864.2065423050828,0.0,12,3
5864,C16029,3.956222,0.090909,480.01,480.01,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,0.0,864.2065423050828,0.0,12,1
5865,C16030,1984.636464,1.0,0.0,0.0,0.0,4436.713078,0.0,0.0,0.0,0.444444,7,0,4494.449450364621,849.560918,864.2065423050828,0.0,9,3
5866,C16031,282.070933,1.0,1926.19,569.8,1356.39,500.865079,1.0,0.333333,0.916667,0.333333,6,43,4494.449450364621,2609.18811,864.2065423050828,0.333333,12,0
5867,C16032,18.306211,0.272727,162.01,162.01,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,266.822736,864.2065423050828,0.0,12,1
5868,C16033,2092.156291,1.0,1372.81,1372.81,0.0,0.0,0.416667,0.416667,0.0,0.0,0,16,4494.449450364621,1073.317848,864.2065423050828,0.0,12,2
5869,C16034,239.055052,0.818182,892.4,383.4,509.0,0.0,0.636364,0.090909,0.636364,0.0,0,15,4494.449450364621,1713.393928,864.2065423050828,0.222222,11,2
5870,C16035,478.530825,1.0,0.0,0.0,0.0,96.176909,0.0,0.0,0.0,0.25,4,0,4494.449450364621,175.481779,864.2065423050828,0.0,12,3
5871,C16036,1585.763627,0.625,85.69,85.69,0.0,2649.776206,0.125,0.125,0.0,0.25,6,2,4494.449450364621,316.55616,864.2065423050828,0.0,8,3
5872,C16037,50.82451,1.0,456.0,0.0,456.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,339.113852,864.2065423050828,0.583333,12,2
5873,C16038,113.36255,1.0,1160.35,853.35,307.0,0.0,0.833333,0.666667,0.416667,0.0,0,25,4494.449450364621,1223.179332,864.2065423050828,0.888889,12,2
5874,C16039,12.683677,0.363636,31.68,0.0,31.68,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,210.141652,864.2065423050828,0.0,12,1
5875,C16040,1.632453,0.363636,1985.62,0.0,1985.62,0.0,1.0,0.0,1.0,0.0,0,41,4494.449450364621,1792.109113,864.2065423050828,0.0,12,2
5876,C16041,26.96054,0.636364,157.45,0.0,157.45,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,238.253379,864.2065423050828,0.0,12,1
5877,C16042,86.793633,1.0,387.41,387.41,0.0,0.0,0.5,0.5,0.0,0.0,0,5,4494.449450364621,37.014298,864.2065423050828,0.0,6,1
5878,C16043,13.230057,0.545455,112.21,0.0,112.21,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,229.90409,864.2065423050828,0.285714,12,1
5879,C16045,2389.347926,1.0,382.5,0.0,382.5,0.0,0.75,0.0,0.75,0.0,0,9,4494.449450364621,1118.260439,864.2065423050828,0.0,12,2
5880,C16046,2306.682105,1.0,280.0,280.0,0.0,1708.514116,0.166667,0.166667,0.0,0.666667,15,3,4494.449450364621,3344.167438,864.2065423050828,0.0,12,3
5881,C16047,1817.71659,1.0,2490.07,2022.57,467.5,153.337299,0.916667,0.5,0.833333,0.083333,1,20,4494.449450364621,392.291143,864.2065423050828,0.0,12,2
5882,C16048,21.494012,0.545455,417.0,0.0,417.0,0.0,0.416667,0.0,0.416667,0.0,0,6,4494.449450364621,394.135239,864.2065423050828,0.454545,12,1
5883,C16049,368.980661,1.0,1516.42,1516.42,0.0,0.0,0.916667,0.916667,0.0,0.0,0,31,4494.449450364621,977.636615,864.2065423050828,0.333333,12,2
5884,C16050,2408.162021,1.0,0.0,0.0,0.0,615.181965,0.0,0.0,0.0,0.333333,5,0,4494.449450364621,516.675665,864.2065423050828,0.0,12,3
5885,C16051,16.135672,0.636364,50.0,50.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,109.329805,864.2065423050828,0.0,12,1
5886,C16052,20.447524,0.727273,306.99,0.0,306.99,0.0,0.5,0.0,0.416667,0.0,0,9,4494.449450364621,336.09467,864.2065423050828,1.0,12,1
5887,C16053,5589.888793,1.0,454.36,454.36,0.0,4441.706964,0.166667,0.166667,0.0,0.833333,30,7,4494.449450364621,1767.288568,864.2065423050828,0.0,12,0
5888,C16054,817.059154,0.636364,0.0,0.0,0.0,2135.75811,0.0,0.0,0.0,0.083333,4,0,4494.449450364621,8013.594413,864.2065423050828,0.0,12,3
5889,C16055,94.02407,0.636364,1099.5,849.0,250.5,0.0,0.5,0.166667,0.25,0.0,0,8,4494.449450364621,1442.251089,864.2065423050828,0.0,12,1
5890,C16056,2755.195444,1.0,1640.29,847.95,792.34,809.102975,1.0,1.0,0.5,0.583333,10,27,4494.449450364621,2277.879418,864.2065423050828,0.0,12,0
5891,C16057,540.691281,1.0,0.0,0.0,0.0,155.663715,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,1561.37344,864.2065423050828,0.083333,12,3
